id,forward_force_mean,right_force_mean,angular_velocity_mean,value
0,0,0,0,36.613084112659564
1,0,0,200,38.543230372277634
2,0,0,200,40.57497933902198
3,400,0,0,42.713662461910765
4,400,0,0,44.96490785442528
5,400,-400,0,47.33463984654582
6,400,0,-200,49.829094575093755
7,0,0,-200,52.4548363946179
8,700,0,0,55.21877515201174
9,700,0,0,58.12818437032104
10,700,-400,0,12.093768927216534
11,700,-400,0,-25.895413000583645
12,700,0,0,-40.14408621788024
13,700,0,0,-20.3319149017334
