id,forward_force_mean,right_force_mean,angular_velocity_mean,value
0,-400,0,0,1.9613228700226173
1,-400,0,0,1.4298135315813125
2,-400,0,0,0.8703300174325704
3,-400,0,0,0.28140000253915787
