id,forward_force_mean,right_force_mean,angular_velocity_mean,value
0,0,0,0,1.4599724721770266
1,0,0,0,1.5336552340881897
2,-400,0,0,1.6112160360999404
3,-400,0,0,1.061280022189021
4,-400,0,0,0.48240000754594803
